 Node Depth Head Moisture K C Flux Sink Kappa v/KsTop Temp Conc(1..NS) Sorb(1...NS)
 67 -1320.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.1833E-03 0.0000E+00
 68 -1340.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.1674E-03 0.0000E+00
 69 -1360.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.1525E-03 0.0000E+00
 70 -1380.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.1386E-03 0.0000E+00
 71 -1400.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.1257E-03 0.0000E+00
 72 -1420.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.1138E-03 0.0000E+00
 73 -1440.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.1028E-03 0.0000E+00
 74 -1460.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.9268E-04 0.0000E+00
 75 -1480.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.8336E-04 0.0000E+00
 76 -1500.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.7481E-04 0.0000E+00
 77 -1520.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.6699E-04 0.0000E+00
 78 -1540.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.5986E-04 0.0000E+00
 79 -1560.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.5336E-04 0.0000E+00
 80 -1580.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.4747E-04 0.0000E+00
 81 -1600.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.4213E-04 0.0000E+00
 82 -1620.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.3731E-04 0.0000E+00
 83 -1640.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.3296E-04 0.0000E+00
 84 -1660.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.2905E-04 0.0000E+00
 85 -1680.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.2555E-04 0.0000E+00
 86 -1700.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.2242E-04 0.0000E+00
 87 -1720.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.1962E-04 0.0000E+00
 88 -1740.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.1713E-04 0.0000E+00
 89 -1760.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.1493E-04 0.0000E+00
 90 -1780.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.1297E-04 0.0000E+00
 91 -1800.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.1125E-04 0.0000E+00
 92 -1820.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.9727E-05 0.0000E+00
 93 -1840.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.8393E-05 0.0000E+00
 94 -1860.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.7223E-05 0.0000E+00
 95 -1880.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.6202E-05 0.0000E+00
 96 -1900.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.5311E-05 0.0000E+00
 97 -1920.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.4537E-05 0.0000E+00
 98 -1940.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.3866E-05 0.0000E+00
 99 -1960.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.3286E-05 0.0000E+00
 100 -1980.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.2788E-05 0.0000E+00
 101 -2000.0000 33.066 0.4300 0.2496E+02 0.0000E+00 -0.2496E+01 0.0000E+00 -1 -0.100E+00 20.00 0.2788E-05 0.0000E+00
